ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,Khulna,7632222,Households with electricity,36.3,1,BD,Bangladesh,2000,BD2000DHS,HC_ELEC_H_ELC,260321010,I,360006,1360060,Region,Khulna,0,,0,1,HCELECHELC,BDDHS2000360006,1999-00,DHS,1167,1654,,,1
BGD,Rajshahi/Rangpur,119519,Households with electricity,17.3,1,BD,Bangladesh,2000,BD2000DHS,HC_ELEC_H_ELC,260321010,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,HCELECHELC,BDDHS2000360007,1999-00,DHS,2521,1978,,,1
BGD,Barishal,1817005,Total fertility rate 15-49,2.9,1,BD,Bangladesh,2004,BD2004DHS,FE_FRTR_W_TFR,11763080,I,360001,1360010,Region,Barishal,0,,0,1,FEFRTRWTFR,BDDHS2004360001,2004,DHS,,,,,1
BGD,Chattogram/Sylhet,1817016,Total fertility rate 15-49,3.8,1,BD,Bangladesh,2004,BD2004DHS,FE_FRTR_W_TFR,11763080,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FEFRTRWTFR,BDDHS2004360002,2004,DHS,,,,,
BGD,Chattogram,5383423,Total fertility rate 15-49,3.7,1,BD,Bangladesh,2004,BD2004DHS,FE_FRTR_W_TFR,11763080,I,360003,1360030,Region,..Chattogram,0,,0,1,FEFRTRWTFR,BDDHS2004360003,2004,DHS,,,,,1
BGD,Sylhet,1796705,Total fertility rate 15-49,4.2,1,BD,Bangladesh,2004,BD2004DHS,FE_FRTR_W_TFR,11763080,I,360004,1360040,Region,..Sylhet,0,,0,1,FEFRTRWTFR,BDDHS2004360004,2004,DHS,,,,,1
BGD,Dhaka before 2015,1810610,Total fertility rate 15-49,2.9,1,BD,Bangladesh,2004,BD2004DHS,FE_FRTR_W_TFR,11763080,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FEFRTRWTFR,BDDHS2004360005,2004,DHS,,,,,1
BGD,Khulna,1796734,Total fertility rate 15-49,2.8,1,BD,Bangladesh,2004,BD2004DHS,FE_FRTR_W_TFR,11763080,I,360006,1360060,Region,Khulna,0,,0,1,FEFRTRWTFR,BDDHS2004360006,2004,DHS,,,,,1
BGD,Rajshahi/Rangpur,1803995,Total fertility rate 15-49,2.6,1,BD,Bangladesh,2004,BD2004DHS,FE_FRTR_W_TFR,11763080,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FEFRTRWTFR,BDDHS2004360007,2004,DHS,,,,,1
BGD,Barishal,6864884,Married women currently using any method of contraception,54.7,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_ANY,32633010,I,360001,1360010,Region,Barishal,0,,0,1,FPCUSMWANY,BDDHS2004360001,2004,DHS,665,1254,,,1
BGD,Chattogram/Sylhet,6579888,Married women currently using any method of contraception,43.5,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_ANY,32633010,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FPCUSMWANY,BDDHS2004360002,2004,DHS,2498,2901,,,
BGD,Chattogram,4160717,Married women currently using any method of contraception,47.4,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_ANY,32633010,I,360003,1360030,Region,..Chattogram,0,,0,1,FPCUSMWANY,BDDHS2004360003,2004,DHS,1862,1883,,,1
BGD,Sylhet,7179558,Married women currently using any method of contraception,31.9,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_ANY,32633010,I,360004,1360040,Region,..Sylhet,0,,0,1,FPCUSMWANY,BDDHS2004360004,2004,DHS,636,1018,,,1
BGD,Dhaka before 2015,2973864,Married women currently using any method of contraception,59.7,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_ANY,32633010,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FPCUSMWANY,BDDHS2004360005,2004,DHS,3266,2364,,,1
BGD,Khulna,196123,Married women currently using any method of contraception,64.2,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_ANY,32633010,I,360006,1360060,Region,Khulna,0,,0,1,FPCUSMWANY,BDDHS2004360006,2004,DHS,1274,1563,,,1
BGD,Rajshahi/Rangpur,4181335,Married women currently using any method of contraception,69,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_ANY,32633010,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FPCUSMWANY,BDDHS2004360007,2004,DHS,2735,2335,,,1
BGD,Barishal,6864885,Married women currently using any modern method of contraception,43,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_MOD,32633020,I,360001,1360010,Region,Barishal,0,,0,1,FPCUSMWMOD,BDDHS2004360001,2004,DHS,665,1254,,,1
BGD,Chattogram/Sylhet,6579889,Married women currently using any modern method of contraception,33.7,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_MOD,32633020,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FPCUSMWMOD,BDDHS2004360002,2004,DHS,2498,2901,,,
BGD,Chattogram,4160718,Married women currently using any modern method of contraception,37.7,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_MOD,32633020,I,360003,1360030,Region,..Chattogram,0,,0,1,FPCUSMWMOD,BDDHS2004360003,2004,DHS,1862,1883,,,1
BGD,Sylhet,7179544,Married women currently using any modern method of contraception,22.1,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_MOD,32633020,I,360004,1360040,Region,..Sylhet,0,,0,1,FPCUSMWMOD,BDDHS2004360004,2004,DHS,636,1018,,,1
BGD,Dhaka before 2015,2973865,Married women currently using any modern method of contraception,48.8,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_MOD,32633020,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FPCUSMWMOD,BDDHS2004360005,2004,DHS,3266,2364,,,1
BGD,Khulna,196135,Married women currently using any modern method of contraception,51.1,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_MOD,32633020,I,360006,1360060,Region,Khulna,0,,0,1,FPCUSMWMOD,BDDHS2004360006,2004,DHS,1274,1563,,,1
BGD,Rajshahi/Rangpur,4181336,Married women currently using any modern method of contraception,58.4,1,BD,Bangladesh,2004,BD2004DHS,FP_CUSM_W_MOD,32633020,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FPCUSMWMOD,BDDHS2004360007,2004,DHS,2735,2335,,,1
BGD,Barishal,7084942,Unmet need for family planning,17.6,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_UNT,32933030,I,360001,1360010,Region,Barishal,0,,0,1,FPNADMWUNT,BDDHS2004360001,2004,DHS,665,1254,,,1
BGD,Chattogram/Sylhet,2738666,Unmet need for family planning,22,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_UNT,32933030,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FPNADMWUNT,BDDHS2004360002,2004,DHS,2498,2901,,,
BGD,Chattogram,5264235,Unmet need for family planning,21.3,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_UNT,32933030,I,360003,1360030,Region,..Chattogram,0,,0,1,FPNADMWUNT,BDDHS2004360003,2004,DHS,1862,1883,,,1
BGD,Sylhet,3534012,Unmet need for family planning,24.1,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_UNT,32933030,I,360004,1360040,Region,..Sylhet,0,,0,1,FPNADMWUNT,BDDHS2004360004,2004,DHS,636,1018,,,1
BGD,Dhaka before 2015,1559210,Unmet need for family planning,14.1,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_UNT,32933030,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FPNADMWUNT,BDDHS2004360005,2004,DHS,3266,2364,,,1
BGD,Khulna,6226534,Unmet need for family planning,12.6,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_UNT,32933030,I,360006,1360060,Region,Khulna,0,,0,1,FPNADMWUNT,BDDHS2004360006,2004,DHS,1274,1563,,,1
BGD,Rajshahi/Rangpur,1544699,Unmet need for family planning,10.2,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_UNT,32933030,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FPNADMWUNT,BDDHS2004360007,2004,DHS,2735,2335,,,1
BGD,Barishal,1566142,Demand for family planning satisfied by modern methods,59.5,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_PDM,32933150,I,360001,1360010,Region,Barishal,0,,0,1,FPNADMWPDM,BDDHS2004360001,2004,DHS,480,923,,,1
BGD,Chattogram/Sylhet,5338299,Demand for family planning satisfied by modern methods,51.5,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_PDM,32933150,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FPNADMWPDM,BDDHS2004360002,2004,DHS,1637,1904,,,
BGD,Chattogram,6290372,Demand for family planning satisfied by modern methods,54.8,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_PDM,32933150,I,360003,1360030,Region,..Chattogram,0,,0,1,FPNADMWPDM,BDDHS2004360003,2004,DHS,1281,1310,,,1
BGD,Sylhet,6748804,Demand for family planning satisfied by modern methods,39.5,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_PDM,32933150,I,360004,1360040,Region,..Sylhet,0,,0,1,FPNADMWPDM,BDDHS2004360004,2004,DHS,356,594,,,1
BGD,Dhaka before 2015,6063009,Demand for family planning satisfied by modern methods,66.2,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_PDM,32933150,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FPNADMWPDM,BDDHS2004360005,2004,DHS,2410,1757,,,1
BGD,Khulna,3682130,Demand for family planning satisfied by modern methods,66.5,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_PDM,32933150,I,360006,1360060,Region,Khulna,0,,0,1,FPNADMWPDM,BDDHS2004360006,2004,DHS,979,1210,,,1
BGD,Rajshahi/Rangpur,7024601,Demand for family planning satisfied by modern methods,73.8,1,BD,Bangladesh,2004,BD2004DHS,FP_NADM_W_PDM,32933150,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FPNADMWPDM,BDDHS2004360007,2004,DHS,2165,1848,,,1
BGD,Barishal,1429186,Median age at first marriage [Women]: 25-49,14.8,1,BD,Bangladesh,2004,BD2004DHS,MA_AAFM_W_M2B,41633090,I,360001,1360010,Region,Barishal,0,,0,1,MAAAFMWM2B,BDDHS2004360001,2004,DHS,,,,,1
BGD,Chattogram/Sylhet,1429201,Median age at first marriage [Women]: 25-49,15.3,1,BD,Bangladesh,2004,BD2004DHS,MA_AAFM_W_M2B,41633090,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,MAAAFMWM2B,BDDHS2004360002,2004,DHS,,,,,
BGD,Chattogram,5380610,Median age at first marriage [Women]: 25-49,15.2,1,BD,Bangladesh,2004,BD2004DHS,MA_AAFM_W_M2B,41633090,I,360003,1360030,Region,..Chattogram,0,,0,1,MAAAFMWM2B,BDDHS2004360003,2004,DHS,,,,,1
BGD,Sylhet,1421049,Median age at first marriage [Women]: 25-49,15.5,1,BD,Bangladesh,2004,BD2004DHS,MA_AAFM_W_M2B,41633090,I,360004,1360040,Region,..Sylhet,0,,0,1,MAAAFMWM2B,BDDHS2004360004,2004,DHS,,,,,1
BGD,Dhaka before 2015,1404779,Median age at first marriage [Women]: 25-49,14.5,1,BD,Bangladesh,2004,BD2004DHS,MA_AAFM_W_M2B,41633090,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,MAAAFMWM2B,BDDHS2004360005,2004,DHS,,,,,1
BGD,Khulna,1421043,Median age at first marriage [Women]: 25-49,14.2,1,BD,Bangladesh,2004,BD2004DHS,MA_AAFM_W_M2B,41633090,I,360006,1360060,Region,Khulna,0,,0,1,MAAAFMWM2B,BDDHS2004360006,2004,DHS,,,,,1
BGD,Rajshahi/Rangpur,1412109,Median age at first marriage [Women]: 25-49,14,1,BD,Bangladesh,2004,BD2004DHS,MA_AAFM_W_M2B,41633090,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,MAAAFMWM2B,BDDHS2004360007,2004,DHS,,,,,1
BGD,Barishal,7452888,Infant mortality rate,61,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2004360001,2004,DHS,,,45,78,1
BGD,Chattogram/Sylhet,7664123,Infant mortality rate,76,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2004360002,2004,DHS,,,68,85,
BGD,Chattogram,1734786,Infant mortality rate,67,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2004360003,2004,DHS,,,59,76,1
BGD,Sylhet,7892206,Infant mortality rate,100,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,360004,1360040,Region,..Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2004360004,2004,DHS,,,80,120,1
BGD,Dhaka before 2015,1734761,Infant mortality rate,75,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2004360005,2004,DHS,,,63,86,1
BGD,Khulna,7824255,Infant mortality rate,66,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2004360006,2004,DHS,,,52,80,1
BGD,Rajshahi/Rangpur,1722322,Infant mortality rate,70,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2004360007,2004,DHS,,,57,83,1
BGD,Barishal,1739877,Under-five mortality rate,92,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2004360001,2004,DHS,,,73,110,1
BGD,Chattogram/Sylhet,7555162,Under-five mortality rate,110,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2004360002,2004,DHS,,,99,121,
BGD,Chattogram,7962685,Under-five mortality rate,103,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2004360003,2004,DHS,,,92,115,1
BGD,Sylhet,1728544,Under-five mortality rate,126,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,360004,1360040,Region,..Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2004360004,2004,DHS,,,101,151,1
BGD,Dhaka before 2015,7863649,Under-five mortality rate,99,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2004360005,2004,DHS,,,85,114,1
BGD,Khulna,3014141,Under-five mortality rate,78,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2004360006,2004,DHS,,,63,93,1
BGD,Rajshahi/Rangpur,7774220,Under-five mortality rate,86,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2004360007,2004,DHS,,,72,101,1
BGD,Barishal,3037119,Place of delivery: Health facility,7,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360001,2004,DHS,237,433,,,1
BGD,Barishal,4318568,Place of delivery: Health facility,5.6,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360001,1360010,Region,Barishal,14001,Five years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360001,2004,DHS,410,752,,,1
BGD,Barishal,5867464,Place of delivery: Health facility,7.1,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2004360001,2004,DHS,160,287,,,1
BGD,Chattogram/Sylhet,7218282,Place of delivery: Health facility,7.9,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360002,2004,DHS,1287,1490,,,
BGD,Chattogram/Sylhet,270833,Place of delivery: Health facility,7.1,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360002,2004,DHS,2125,2444,,,
BGD,Chattogram/Sylhet,3635766,Place of delivery: Health facility,7.9,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2004360002,2004,DHS,828,957,,,
BGD,Chattogram,1304009,Place of delivery: Health facility,8,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360003,2004,DHS,920,910,,,1
BGD,Chattogram,3448598,Place of delivery: Health facility,7.4,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360003,2004,DHS,1526,1501,,,1
BGD,Chattogram,6874287,Place of delivery: Health facility,8,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2004360003,2004,DHS,593,584,,,1
BGD,Sylhet,5401403,Place of delivery: Health facility,7.6,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360004,2004,DHS,366,580,,,1
BGD,Sylhet,5663583,Place of delivery: Health facility,6.2,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360004,2004,DHS,599,943,,,1
BGD,Sylhet,2615578,Place of delivery: Health facility,7.7,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360004,1360040,Region,..Sylhet,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2004360004,2004,DHS,236,373,,,1
BGD,Dhaka before 2015,1318114,Place of delivery: Health facility,15.7,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360005,2004,DHS,1250,879,,,1
BGD,Dhaka before 2015,5683714,Place of delivery: Health facility,12.3,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360005,2004,DHS,2174,1530,,,1
BGD,Dhaka before 2015,4709720,Place of delivery: Health facility,16.2,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360005,1360050,Region,Dhaka before 2015,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2004360005,2004,DHS,810,572,,,1
BGD,Khulna,159812,Place of delivery: Health facility,18.1,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360006,2004,DHS,450,537,,,1
BGD,Khulna,1311682,Place of delivery: Health facility,15.9,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360006,1360060,Region,Khulna,14001,Five years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360006,2004,DHS,730,865,,,1
BGD,Khulna,7234693,Place of delivery: Health facility,19,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2004360006,2004,DHS,290,345,,,1
BGD,Rajshahi/Rangpur,6763692,Place of delivery: Health facility,9.6,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360007,2004,DHS,896,756,,,1
BGD,Rajshahi/Rangpur,7019726,Place of delivery: Health facility,8.6,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360007,1360070,Region,Rajshahi/Rangpur,14001,Five years preceding the survey,0,0,RHDELPCDHF,BDDHS2004360007,2004,DHS,1558,1309,,,1
BGD,Rajshahi/Rangpur,4213057,Place of delivery: Health facility,10.8,1,BD,Bangladesh,2004,BD2004DHS,RH_DELP_C_DHF,83566070,I,360007,1360070,Region,Rajshahi/Rangpur,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2004360007,2004,DHS,605,503,,,1
BGD,Barishal,6078637,Fully vaccinated (8 basic antigens),72.5,1,BD,Bangladesh,2004,BD2004DHS,CH_VACC_C_BAS,93906230,I,360001,1360010,Region,Barishal,0,,0,1,CHVACCCBAS,BDDHS2004360001,2004,DHS,75,135,,,1
BGD,Chattogram/Sylhet,2738699,Fully vaccinated (8 basic antigens),71.3,1,BD,Bangladesh,2004,BD2004DHS,CH_VACC_C_BAS,93906230,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CHVACCCBAS,BDDHS2004360002,2004,DHS,372,429,,,
BGD,Chattogram,5076027,Fully vaccinated (8 basic antigens),75.1,1,BD,Bangladesh,2004,BD2004DHS,CH_VACC_C_BAS,93906230,I,360003,1360030,Region,..Chattogram,0,,0,1,CHVACCCBAS,BDDHS2004360003,2004,DHS,268,261,,,1
BGD,Sylhet,2058354,Fully vaccinated (8 basic antigens),61.5,1,BD,Bangladesh,2004,BD2004DHS,CH_VACC_C_BAS,93906230,I,360004,1360040,Region,..Sylhet,0,,0,1,CHVACCCBAS,BDDHS2004360004,2004,DHS,105,168,,,1
BGD,Dhaka before 2015,6844118,Fully vaccinated (8 basic antigens),68.8,1,BD,Bangladesh,2004,BD2004DHS,CH_VACC_C_BAS,93906230,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CHVACCCBAS,BDDHS2004360005,2004,DHS,375,266,,,1
BGD,Khulna,3454998,Fully vaccinated (8 basic antigens),82.8,1,BD,Bangladesh,2004,BD2004DHS,CH_VACC_C_BAS,93906230,I,360006,1360060,Region,Khulna,0,,0,1,CHVACCCBAS,BDDHS2004360006,2004,DHS,130,156,,,1
BGD,Rajshahi/Rangpur,2070903,Fully vaccinated (8 basic antigens),76.4,1,BD,Bangladesh,2004,BD2004DHS,CH_VACC_C_BAS,93906230,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CHVACCCBAS,BDDHS2004360007,2004,DHS,313,261,,,1
BGD,Barishal,2581729,Treatment of diarrhea: Either ORS or RHF,58.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2004360001,2004,DHS,23,43,,,1
BGD,Barishal,6944180,Treatment of diarrhea: Either ORS or RHF,59.4,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360001,1360010,Region,Barishal,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2004360001,2004,DHS,36,66,,,1
BGD,Chattogram/Sylhet,6808606,Treatment of diarrhea: Either ORS or RHF,78.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2004360002,2004,DHS,115,132,,,
BGD,Chattogram/Sylhet,2076703,Treatment of diarrhea: Either ORS or RHF,80.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2004360002,2004,DHS,155,176,,,
BGD,Chattogram,5900325,Treatment of diarrhea: Either ORS or RHF,79.4,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2004360003,2004,DHS,83,80,,,1
BGD,Chattogram,5079261,Treatment of diarrhea: Either ORS or RHF,83.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2004360003,2004,DHS,116,112,,,1
BGD,Sylhet,4080366,Treatment of diarrhea: Either ORS or RHF,76.4,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2004360004,2004,DHS,32,52,,,1
BGD,Sylhet,7350575,Treatment of diarrhea: Either ORS or RHF,72.8,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2004360004,2004,DHS,40,64,,,1
BGD,Dhaka before 2015,7060651,Treatment of diarrhea: Either ORS or RHF,79.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2004360005,2004,DHS,88,62,,,1
BGD,Dhaka before 2015,2766201,Treatment of diarrhea: Either ORS or RHF,73.2,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2004360005,2004,DHS,132,91,,,1
BGD,Khulna,2058398,Treatment of diarrhea: Either ORS or RHF,69.5,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2004360006,2004,DHS,49,53,,,1
