ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,Barishal,4861963,Feeding practices during diarrhea: ORT and continued feeding,67.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360001,2011,DHS,17,36,,,1
BGD,Barishal,6624035,Feeding practices during diarrhea: ORT and continued feeding,64.7,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360001,1360010,Region,Barishal,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360001,2011,DHS,23,47,,,1
BGD,Chattogram/Sylhet,4789482,Feeding practices during diarrhea: ORT and continued feeding,66,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360002,2011,DHS,115,134,,,
BGD,Chattogram/Sylhet,4759845,Feeding practices during diarrhea: ORT and continued feeding,69.3,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360002,2011,DHS,154,183,,,
BGD,Chattogram,4305816,Feeding practices during diarrhea: ORT and continued feeding,63.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360003,2011,DHS,88,77,,,1
BGD,Chattogram,2884762,Feeding practices during diarrhea: ORT and continued feeding,67.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360003,2011,DHS,115,100,,,1
BGD,Sylhet,6020128,Feeding practices during diarrhea: ORT and continued feeding,73,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360004,2011,DHS,27,57,,,1
BGD,Sylhet,5187883,Feeding practices during diarrhea: ORT and continued feeding,74.7,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360004,2011,DHS,38,83,,,1
BGD,Dhaka before 2015,4394149,Feeding practices during diarrhea: ORT and continued feeding,74.6,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360005,2011,DHS,66,34,,,1
BGD,Dhaka before 2015,6183065,Feeding practices during diarrhea: ORT and continued feeding,81.9,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360005,2011,DHS,104,54,,,1
BGD,Khulna,2058728,Feeding practices during diarrhea: ORT and continued feeding,64.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360006,1360060,Region,Khulna,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360006,2011,DHS,20,25,,,1
BGD,Rajshahi/Rangpur,2065532,Feeding practices during diarrhea: ORT and continued feeding,64.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360007,2011,DHS,60,59,,,
BGD,Rajshahi/Rangpur,6519472,Feeding practices during diarrhea: ORT and continued feeding,61.7,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360007,1360070,Region,Rajshahi/Rangpur,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360007,2011,DHS,87,86,,,
BGD,Rangpur,5286390,Feeding practices during diarrhea: ORT and continued feeding,81.3,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360008,2011,DHS,24,27,,,1
BGD,Rangpur,2058713,Feeding practices during diarrhea: ORT and continued feeding,72.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360008,1360080,Region,..Rangpur,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360008,2011,DHS,37,41,,,1
BGD,Rajshahi,4369069,Feeding practices during diarrhea: ORT and continued feeding,53.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360009,2011,DHS,36,32,,,1
BGD,Rajshahi,5003206,Feeding practices during diarrhea: ORT and continued feeding,53.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,360009,1360090,Region,..Rajshahi,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360009,2011,DHS,51,45,,,1
BGD,Barishal,4861947,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",67.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360001,2011,DHS,17,36,,,1
BGD,Barishal,6624461,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",70.1,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360001,1360010,Region,Barishal,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360001,2011,DHS,23,47,,,1
BGD,Chattogram/Sylhet,4789481,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",68.1,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360002,2011,DHS,115,134,,,
BGD,Chattogram/Sylhet,4759844,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",72.6,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360002,2011,DHS,154,183,,,
BGD,Chattogram,4305815,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",65.3,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360003,2011,DHS,88,77,,,1
BGD,Chattogram,2884761,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",70.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360003,2011,DHS,115,100,,,1
BGD,Sylhet,6020127,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",77.3,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360004,2011,DHS,27,57,,,1
BGD,Sylhet,5187881,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",79,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360004,2011,DHS,38,83,,,1
BGD,Dhaka before 2015,4394148,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",81.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360005,2011,DHS,66,34,,,1
BGD,Dhaka before 2015,6183055,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",88.2,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360005,2011,DHS,104,54,,,1
BGD,Khulna,2058685,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",67,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360006,1360060,Region,Khulna,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360006,2011,DHS,20,25,,,1
BGD,Rajshahi/Rangpur,2065531,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",71.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360007,2011,DHS,60,59,,,
BGD,Rajshahi/Rangpur,6519471,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",68.9,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360007,1360070,Region,Rajshahi/Rangpur,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360007,2011,DHS,87,86,,,
BGD,Rangpur,5286389,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",85.9,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360008,2011,DHS,24,27,,,1
BGD,Rangpur,2058712,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",78.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360008,1360080,Region,..Rangpur,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360008,2011,DHS,37,41,,,1
BGD,Rajshahi,4369068,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",61.7,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,0,0,CHDIFPCFAL,BDDHS2011360009,2011,DHS,36,32,,,1
BGD,Rajshahi,5003205,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",61.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136190,I,360009,1360090,Region,..Rajshahi,14001,Five years preceding the survey,0,1,CHDIFPCFAL,BDDHS2011360009,2011,DHS,51,45,,,1
BGD,Barishal,2766911,Children stunted,45.1,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360001,1360010,Region,Barishal,0,,0,1,CNNUTSCHA2,BDDHS2011360001,2011,DHS,433,870,,,1
BGD,Chattogram/Sylhet,4729155,Children stunted,43.3,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNNUTSCHA2,BDDHS2011360002,2011,DHS,2369,2779,,,
BGD,Chattogram,694882,Children stunted,41.3,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360003,1360030,Region,..Chattogram,0,,0,1,CNNUTSCHA2,BDDHS2011360003,2011,DHS,1773,1545,,,1
BGD,Sylhet,4099182,Children stunted,49.3,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360004,1360040,Region,..Sylhet,0,,0,1,CNNUTSCHA2,BDDHS2011360004,2011,DHS,596,1234,,,1
BGD,Dhaka before 2015,6108968,Children stunted,43.3,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNNUTSCHA2,BDDHS2011360005,2011,DHS,2469,1318,,,1
BGD,Khulna,1282708,Children stunted,34.1,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360006,1360060,Region,Khulna,0,,0,1,CNNUTSCHA2,BDDHS2011360006,2011,DHS,744,910,,,1
BGD,Rajshahi/Rangpur,172956,Children stunted,38,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNNUTSCHA2,BDDHS2011360007,2011,DHS,1845,1949,,,
BGD,Rangpur,3967354,Children stunted,42.9,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360008,1360080,Region,..Rangpur,0,,0,1,CNNUTSCHA2,BDDHS2011360008,2011,DHS,859,1014,,,1
BGD,Rajshahi,6920140,Children stunted,33.7,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_HA2,104236020,I,360009,1360090,Region,..Rajshahi,0,,0,1,CNNUTSCHA2,BDDHS2011360009,2011,DHS,986,935,,,1
BGD,Barishal,6786597,Children wasted,15.2,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360001,1360010,Region,Barishal,0,,0,1,CNNUTSCWH2,BDDHS2011360001,2011,DHS,433,870,,,1
BGD,Chattogram/Sylhet,2745034,Children wasted,16.5,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNNUTSCWH2,BDDHS2011360002,2011,DHS,2369,2779,,,
BGD,Chattogram,5098480,Children wasted,15.9,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360003,1360030,Region,..Chattogram,0,,0,1,CNNUTSCWH2,BDDHS2011360003,2011,DHS,1773,1545,,,1
BGD,Sylhet,663103,Children wasted,18.4,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360004,1360040,Region,..Sylhet,0,,0,1,CNNUTSCWH2,BDDHS2011360004,2011,DHS,596,1234,,,1
BGD,Dhaka before 2015,1304293,Children wasted,15.7,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNNUTSCWH2,BDDHS2011360005,2011,DHS,2469,1318,,,1
BGD,Khulna,5947039,Children wasted,14.6,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360006,1360060,Region,Khulna,0,,0,1,CNNUTSCWH2,BDDHS2011360006,2011,DHS,744,910,,,1
BGD,Rajshahi/Rangpur,4798434,Children wasted,14.9,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNNUTSCWH2,BDDHS2011360007,2011,DHS,1845,1949,,,
BGD,Rangpur,542963,Children wasted,13.2,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360008,1360080,Region,..Rangpur,0,,0,1,CNNUTSCWH2,BDDHS2011360008,2011,DHS,859,1014,,,1
BGD,Rajshahi,4053874,Children wasted,16.4,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WH2,104236050,I,360009,1360090,Region,..Rajshahi,0,,0,1,CNNUTSCWH2,BDDHS2011360009,2011,DHS,986,935,,,1
BGD,Barishal,6238604,Children underweight,40,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360001,1360010,Region,Barishal,0,,0,1,CNNUTSCWA2,BDDHS2011360001,2011,DHS,433,870,,,1
BGD,Chattogram/Sylhet,3161082,Children underweight,39.3,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNNUTSCWA2,BDDHS2011360002,2011,DHS,2369,2779,,,
BGD,Chattogram,6560530,Children underweight,37.4,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360003,1360030,Region,..Chattogram,0,,0,1,CNNUTSCWA2,BDDHS2011360003,2011,DHS,1773,1545,,,1
BGD,Sylhet,4067091,Children underweight,44.9,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360004,1360040,Region,..Sylhet,0,,0,1,CNNUTSCWA2,BDDHS2011360004,2011,DHS,596,1234,,,1
BGD,Dhaka before 2015,6980798,Children underweight,36.6,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNNUTSCWA2,BDDHS2011360005,2011,DHS,2469,1318,,,1
BGD,Khulna,3733738,Children underweight,29.1,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360006,1360060,Region,Khulna,0,,0,1,CNNUTSCWA2,BDDHS2011360006,2011,DHS,744,910,,,1
BGD,Rajshahi/Rangpur,3003535,Children underweight,34.3,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNNUTSCWA2,BDDHS2011360007,2011,DHS,1845,1949,,,
BGD,Rangpur,7371257,Children underweight,34.5,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360008,1360080,Region,..Rangpur,0,,0,1,CNNUTSCWA2,BDDHS2011360008,2011,DHS,859,1014,,,1
BGD,Rajshahi,1282709,Children underweight,34.2,1,BD,Bangladesh,2011,BD2011DHS,CN_NUTS_C_WA2,104236090,I,360009,1360090,Region,..Rajshahi,0,,0,1,CNNUTSCWA2,BDDHS2011360009,2011,DHS,986,935,,,1
BGD,Barishal,1297303,Median duration of any breastfeeding,31.5,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDA,104336010,I,360001,1360010,Region,Barishal,0,,0,1,CNBFDRCMDA,BDDHS2011360001,2011,DHS,,,,,1
BGD,Chattogram/Sylhet,1290232,Median duration of any breastfeeding,26.4,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDA,104336010,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNBFDRCMDA,BDDHS2011360002,2011,DHS,,,,,
BGD,Chattogram,1290257,Median duration of any breastfeeding,25.5,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDA,104336010,I,360003,1360030,Region,..Chattogram,0,,0,1,CNBFDRCMDA,BDDHS2011360003,2011,DHS,,,,,1
BGD,Sylhet,1290216,Median duration of any breastfeeding,29.9,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDA,104336010,I,360004,1360040,Region,..Sylhet,0,,0,1,CNBFDRCMDA,BDDHS2011360004,2011,DHS,,,,,1
BGD,Dhaka before 2015,1304316,Median duration of any breastfeeding,32.1,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDA,104336010,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNBFDRCMDA,BDDHS2011360005,2011,DHS,,,,,1
BGD,Barishal,1297304,Median duration of exclusive breastfeeding,2.3,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360001,1360010,Region,Barishal,0,,0,1,CNBFDRCMDE,BDDHS2011360001,2011,DHS,,,,,1
BGD,Chattogram/Sylhet,1290224,Median duration of exclusive breastfeeding,4,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNBFDRCMDE,BDDHS2011360002,2011,DHS,,,,,
BGD,Chattogram,1290229,Median duration of exclusive breastfeeding,4,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360003,1360030,Region,..Chattogram,0,,0,1,CNBFDRCMDE,BDDHS2011360003,2011,DHS,,,,,1
BGD,Sylhet,1290217,Median duration of exclusive breastfeeding,3.9,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360004,1360040,Region,..Sylhet,0,,0,1,CNBFDRCMDE,BDDHS2011360004,2011,DHS,,,,,1
BGD,Dhaka before 2015,1304318,Median duration of exclusive breastfeeding,2.9,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNBFDRCMDE,BDDHS2011360005,2011,DHS,,,,,1
BGD,Khulna,7210333,Median duration of exclusive breastfeeding,4,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360006,1360060,Region,Khulna,0,,0,1,CNBFDRCMDE,BDDHS2011360006,2011,DHS,,,,,1
BGD,Rajshahi/Rangpur,4059263,Median duration of exclusive breastfeeding,3.4,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNBFDRCMDE,BDDHS2011360007,2011,DHS,,,,,
BGD,Rangpur,1282744,Median duration of exclusive breastfeeding,4.1,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360008,1360080,Region,..Rangpur,0,,0,1,CNBFDRCMDE,BDDHS2011360008,2011,DHS,,,,,1
BGD,Rajshahi,1282738,Median duration of exclusive breastfeeding,2.9,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDE,104336020,I,360009,1360090,Region,..Rajshahi,0,,0,1,CNBFDRCMDE,BDDHS2011360009,2011,DHS,,,,,1
BGD,Barishal,1297305,Median duration of predominant breastfeeding,5.1,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360001,1360010,Region,Barishal,0,,0,1,CNBFDRCMDP,BDDHS2011360001,2011,DHS,,,,,1
BGD,Chattogram/Sylhet,1290231,Median duration of predominant breastfeeding,6,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNBFDRCMDP,BDDHS2011360002,2011,DHS,,,,,
BGD,Chattogram,1290230,Median duration of predominant breastfeeding,6,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360003,1360030,Region,..Chattogram,0,,0,1,CNBFDRCMDP,BDDHS2011360003,2011,DHS,,,,,1
BGD,Sylhet,1290218,Median duration of predominant breastfeeding,6.2,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360004,1360040,Region,..Sylhet,0,,0,1,CNBFDRCMDP,BDDHS2011360004,2011,DHS,,,,,1
BGD,Dhaka before 2015,1304319,Median duration of predominant breastfeeding,3.9,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNBFDRCMDP,BDDHS2011360005,2011,DHS,,,,,1
BGD,Khulna,7210334,Median duration of predominant breastfeeding,5.2,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360006,1360060,Region,Khulna,0,,0,1,CNBFDRCMDP,BDDHS2011360006,2011,DHS,,,,,1
BGD,Rajshahi/Rangpur,4059264,Median duration of predominant breastfeeding,4.2,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNBFDRCMDP,BDDHS2011360007,2011,DHS,,,,,
BGD,Rangpur,1282745,Median duration of predominant breastfeeding,4.8,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360008,1360080,Region,..Rangpur,0,,0,1,CNBFDRCMDP,BDDHS2011360008,2011,DHS,,,,,1
BGD,Rajshahi,1282739,Median duration of predominant breastfeeding,3.7,1,BD,Bangladesh,2011,BD2011DHS,CN_BFDR_C_MDP,104336030,I,360009,1360090,Region,..Rajshahi,0,,0,1,CNBFDRCMDP,BDDHS2011360009,2011,DHS,,,,,1
BGD,Barishal,500631,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,17.5,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360001,1360010,Region,Barishal,0,,0,1,CNIYCFCBTB,BDDHS2011360001,2011,DHS,125,249,,,1
BGD,Chattogram/Sylhet,2742700,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,15.6,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNIYCFCBTB,BDDHS2011360002,2011,DHS,680,775,,,
BGD,Chattogram,1290261,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,16.9,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360003,1360030,Region,..Chattogram,0,,0,1,CNIYCFCBTB,BDDHS2011360003,2011,DHS,516,440,,,1
BGD,Sylhet,6941056,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,11.5,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360004,1360040,Region,..Sylhet,0,,0,1,CNIYCFCBTB,BDDHS2011360004,2011,DHS,164,335,,,1
BGD,Dhaka before 2015,5782386,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,23.6,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNIYCFCBTB,BDDHS2011360005,2011,DHS,662,352,,,1
BGD,Khulna,4657386,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,28.4,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360006,1360060,Region,Khulna,0,,0,1,CNIYCFCBTB,BDDHS2011360006,2011,DHS,206,258,,,1
BGD,Rajshahi/Rangpur,6381016,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,23.4,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNIYCFCBTB,BDDHS2011360007,2011,DHS,550,583,,,
BGD,Rangpur,423450,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,21.7,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360008,1360080,Region,..Rangpur,0,,0,1,CNIYCFCBTB,BDDHS2011360008,2011,DHS,240,286,,,1
BGD,Rajshahi,5688669,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,24.8,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_BTB,104436030,I,360009,1360090,Region,..Rajshahi,0,,0,1,CNIYCFCBTB,BDDHS2011360009,2011,DHS,310,297,,,1
BGD,Chattogram/Sylhet,2854119,Non-breastfed children 6-23 months with 3 IYCF practices,12.9,1,BD,Bangladesh,2011,BD2011DHS,CN_IYCF_C_3PN,104436090,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNIYCFC3PN,BDDHS2011360002,2011,DHS,61,71,,,
