GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM40,Wealth - Bottom 40%,48.6,48.6 [46.2-50.9],46.2,50.9
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,44.8,44.8 [36.3-53.8],36.3,53.8
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1992,1992,1992,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,71.5,71.5,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEVERITY,SEVERITY_SEVERE,Severe,0.6,0.6 [0.1-2.3],0.1,2.3
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEVERITY,SEVERITY_MILD,Mild,4030.0,4030 [3010-4700],3010.0,4700.0
NUT_CF_MMF,Minimum Meal Frequency 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-meal-frequency-6-23-months,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_NONE_PRIMARY,None and primary education,36.0,36.0 [33.8-38.3],33.8,38.3
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.7230267,1.7 [1.0-2.7],1.0154964,2.6902767
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.5,1.5 [1.1-2.1],1.1,2.1
NUT_CF_MAD,Minimum Acceptable Diet 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-acceptable-diet-6-23-months,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_HIGHER,Higher education,41.8,41.8 [34.3-49.8],34.3,49.8
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,8.1250519,8.1 [6.9-9.4],6.9123365,9.4389655
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,8.0,8.0 [5.6-11.3],5.6,11.3
NUT_CF_MMF,Minimum Meal Frequency 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-meal-frequency-6-23-months,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,37.3,37.3 [35.4-39.3],35.4,39.3
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS18-23,18 to 23 months,32.7,32.7 [30.4-35.1],30.4,35.1
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.2,0.2,,
NUT_BF_EIBF,"Early Initiation of Breastfeeding, Children born in the last 24 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/early-initiation-of-breastfeeding--children-born-in-the-last-24-months,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_HIGHER,Higher education,43.3,43.3 [37.7-49.1],37.7,49.1
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.85722348,0.9 [0.7-1.1],0.68064439,1.071639
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEVERITY,SEVERITY_MILD,Mild,25.5,25.5 [18.0-29.6],18.0,29.6
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,12.3,12.3 [10.2-14.8],10.2,14.8
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.0,1.0 [0.3-3.2],0.3,3.2
NUT_CF_EFF,Egg and/or Flesh Food Consumption 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/egg-and-or-flesh-food-consumption-6-23-months,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS20-23,20 to 23 months,86.6,86.6 [82.9-89.7],82.9,89.7
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,2.8,2.8 [2.1-3.7],2.1,3.7
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,2.6,2.6 [1.1-6.1],1.1,6.1
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,49.5,49.5,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.1035227,1.1 [0.3-2.7],0.30257644,2.6552476
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS18-23,18 to 23 months,1.3,1.3 [0.7-2.7],0.7,2.7
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,WEALTHDECILE,WEALTHDECILE_TOTL,Total,2.4,2.4 [2.2-2.7],2.2,2.7
NUT_BF_EBF,Exclusive breastfeeding under six months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusive-breastfeeding-under-six-months,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,62.6,62.6 [60.3-64.8],60.3,64.8
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,44.8,44.8 [41.1-48.4],41.1,48.4
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,17.400809,17.4 [9.9-26.4],9.9170521,26.427674
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,2.3,2.3,,
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.7,0.7 [0.3-1.7],0.3,1.7
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,10.4,10.4 [9.7-11.3],9.7,11.3
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS0-11,0 to 11 months,25.1,25.1 [23.4-26.9],23.4,26.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,7.8456357,7.8 [7.1-8.7],7.1042247,8.6812831
LBW_PREVALENCE,Low birth weight prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/low-birth-weight-prevalence-%28-%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,24.0,24.0 [21.5-26.8],21.5,26.8
NUT_CF_MMF,Minimum Meal Frequency 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-meal-frequency-6-23-months,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM40,Wealth - Bottom 40%,58.1,58.1 [54.2-61.9],54.2,61.9
NUT_CF_EFF,Egg and/or Flesh Food Consumption 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/egg-and-or-flesh-food-consumption-6-23-months,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_YEARSALL,Total (All ages),53.6,53.6 [51.0-56.2],51.0,56.2
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,1993,1993,1993,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.4,0.4,,
NUT_BF_EBF,Exclusive breastfeeding under six months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusive-breastfeeding-under-six-months,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_TOTL,Total,55.3,55.3 [48.8-61.6],48.8,61.6
NUT_BF_EIBF,"Early Initiation of Breastfeeding, Children born in the last 24 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/early-initiation-of-breastfeeding--children-born-in-the-last-24-months,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,Primary,58.3,58.3 [55.4-61.1],55.4,61.1
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS24-35,24 to 35 months,38.8,38.8 [35.9-41.9],35.9,41.9
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,WEALTHDECILE,WEALTHDECILE_TOTL,Total,61.2,61.2,,
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,SEVERITY,SEVERITY_SEVERE,Severe,187.0,187 [66.5-395],66.5,395.0
NUT_CF_EFF,Egg and/or Flesh Food Consumption 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/egg-and-or-flesh-food-consumption-6-23-months,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,Secondary or higher,60.8,60.8 [57.3-64.1],57.3,64.1
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.1,4.1 [2.8-5.9],2.8,5.9
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_NONE_PRIMARY,None and primary education,1.3,1.3 [1.0-1.8],1.0,1.8
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.7,0.7 [0.2-2.1],0.2,2.1
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,34.0,34.0 [32.6-35.4],32.6,35.4
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,8.4,8.4 [6.6-10.5],6.6,10.5
NUT_CF_ISSSF,"Introduction of solid, semi-solid or soft foods 6-8 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/introduction-of-solid--semi-solid-or-soft-foods-6-8-months,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,57.2,57.2 [49.0-65.0],49.0,65.0
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,3.1615008,3.2 [2.8-3.5],2.8238207,3.5328981
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,53.7,53.7 [46.1-61.1],46.1,61.1
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS0-23,0 to 23 months,2.8,2.8 [2.4-3.2],2.4,3.2
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,36.9,36.9 [32.0-42.1],32.0,42.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,14.590801,14.6 [10.7-18.9],10.659318,18.905684
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,1994,1994,1994,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.9288955,4.9 [3.5-6.7],3.4778226,6.7068927
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1216.8,1216.8 [918.0-1549.4],918.0,1549.4
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,Decile 10 (richest),12.6,12.6 [10.9-14.5],10.9,14.5
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,19.6,19.6 [14.4-26.1],14.4,26.1
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS48-53,48 to 53 months,0.6,0.6 [0.2-2.1],0.2,2.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.90128612,0.9 [0.2-2.2],0.23730653,2.2277366
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEVERITY,SEVERITY_MODERATE,Moderate,17.4,17.4 [7.2-31.6],7.2,31.6
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,10.5,10.5 [8.7-12.6],8.7,12.6
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,1.0606445,1.1 [0.7-1.6],0.67654387,1.5722472
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,0.9,0.9 [0.7-1.2],0.7,1.2
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,57.6,57.6 [54.9-60.2],54.9,60.2
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,73.6,73.6,,
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_MIDDLE60,Wealth - Middle 60%,0.8,0.8 [0.6-1.2],0.6,1.2
NUT_CF_MAD,Minimum Acceptable Diet 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-acceptable-diet-6-23-months,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM60,Wealth - Bottom 60%,18.1,18.1 [15.7-20.7],15.7,20.7
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,33.0,33.0 [29.2-37.1],29.2,37.1
NUT_CF_MDD,Minimum dietary diversity 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-dietary-diversity-6-23-months,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS12-23,12 to 23 months,30.5,30.5 [27.7-33.5],27.7,33.5
